FAC_CD,DTA_TYP_CD,ACCTG_YR,ACCTG_PRD_NO,JE_NO,IP_ENT_NO,JE_GRP_NO,SEQ_NO,PCTR_FAC_CD,PCTR_LWR_TIER_1,PCTR_LWR_TIER_2,FNCL_ORG_CD,FNCL_ORG_TYP,NEW_FNCL_ACCT_NO,BDGT_SRC_CD,PRD_VAR_CD,CCY_CD,SRC_CCY_CD,ACCTG_ORD_NO,LBR_OR_MATL_IND,CTL_ACCT_NO,JE_DR_AMT,RCVBL_INVC_CTL_NO,JE_NM,NON_US_LOCL_CD,TX_CD,CNVRT_RATE,CCY_CNVRT_DT,TRNSLT_CCY_CD,TRNSLT_AMT,VAT_AMT,PRCH_DT,CCY_RATE_TYP_CD,SRC_AMT,FOGAP_SRC_IND,DEPT_NO,CCY_TRNSLT_DT,TRNSLT_RATE,PROD_SER_NO,SLS_MDL_NO,CAT_ID_NO,CUST_CD,MFG_FAC_CD,BUY_FAC_CD,JE_HR,PART_PROD_CD,JE_MISC_QTY,SUPP_ID_CD,LAST_UPDT_ACTV_ID,UPDT_USER_LOGON_ID,LAST_UPDT_TS,OWN_FNCL_ORG_ORG,OWNER_CLS_CD,SF_CDC_TS
JA,F,2025,04,R46,000,1,2,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-1004.50,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1004.50,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,3,RY,,,AAAAA,R,S1714004JA,,,USD,USD,,,,5504.13,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,5504.13,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,7,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-21279.63,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-21279.63,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,6,RY,,,85030,R,2256,,,USD,USD,,,,52.70,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,52.70,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.518,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,1,RY,,,AAAAA,R,S1714001JA,,,USD,USD,,,,26709.57,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,26709.57,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,4,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-26709.57,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-26709.57,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,R46,000,1,1,TY,,TYXXX,AAAAA,R,A3060LEASE,,,USD,USD,,,,1004.50,,APRIL 2025 UTILITIES PURCHASES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1004.50,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,RN$Z4A4,2025-05-02 17:14:05.529,,,2025-05-02 22:14:17.000
JA,F,2025,04,679,000,174,2,TY,,TYXXX,AAAAA,R,S1699001JA,,,USD,USD,,,,-10.00,11210413,"11210413 - MPC PROMOTIONS, CK# 139900",,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-10.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,T1$Z8A1,2025-05-02 15:40:04.061,,,2025-05-02 20:40:25.000
JA,F,2025,04,679,000,174,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,10.00,11210413,"11210413 - MPC PROMOTIONS, CK# 139900",,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,10.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,T1$Z8A1,2025-05-02 15:40:04.061,,,2025-05-02 20:40:25.000
JA,F,2025,04,886,002,700,1,RY,,,AAAAA,R,Z9020010JA,,,USD,USD,,,,1563036.82,,CAPITAL ACTIVITY Z ACCOUNTS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1563036.82,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,B2$Z9A1,2025-05-05 14:15:20.968,,,2025-05-05 19:18:27.000
JA,F,2025,04,886,002,700,1,TY,,TYXXX,AAAAA,R,Z9999010JA,,,USD,USD,,,,-1563036.82,,CAPITAL ACTIVITY Z ACCOUNTS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1563036.82,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,B2$Z9A1,2025-05-05 14:15:20.975,,,2025-05-05 19:18:27.000
JA,F,2025,04,WF9,000,84,1,RY,,,AAAAA,R,S1701004JA,,,USD,USD,,,,-0.12,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-0.12,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KK$YCA2,2025-05-05 14:40:37.490,,,2025-05-05 19:53:26.000
JA,F,2025,04,WF9,000,84,2,RY,,,AAAAA,R,T1881600JA,,,USD,USD,,,,0.12,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.12,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KK$YCA2,2025-05-05 14:40:37.485,,,2025-05-05 19:53:26.000
JA,F,2025,04,WF9,000,587,1,RY,,,AAAAA,R,Z9160010JA,,,USD,,,,,0.00,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,,,0001-01-01,0.00000000,,,,,,,65418.3,,0,,A,CS$F4A1,2025-05-05 13:22:00.814,,,2025-05-05 18:22:15.000
JA,F,2025,04,679,000,192,2,RY,,,AAAAA,R,S1713004JA,,,USD,USD,,,,-1000.03,,CONDATA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1000.03,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,4111.28,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4111.28,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,5,RY,,,AAAAA,R,S1713040JA,,,USD,USD,,,,-394.31,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-394.31,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,5,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,394.31,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,394.31,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,6,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,255.94,,CONDATA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,255.94,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,1,RY,,,AAAAA,R,S1713004JA,,,USD,USD,,,,-4111.28,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-4111.28,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,6,RY,,,AAAAA,R,S1713040JA,,,USD,USD,,,,-255.94,,CONDATA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-255.94,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,3,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,3406.26,,CAPS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,3406.26,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,4,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,3.34,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,3.34,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.756,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,3,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-3406.26,,CAPS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-3406.26,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,7,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,60.78,,CARGO CLAIMS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,60.78,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,564,008,3,3,RY,,MMSSL,AAAAA,R,S1720002JA,,,USD,USD,,,,8927.97,,STOCK RECORD TO GL ADJMT - JA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,8927.97,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,DS$D0F3,2025-05-05 11:29:06.812,,,2025-05-05 16:29:27.000
JA,F,2025,04,564,008,3,2,RY,,MMSSL,AAAAA,R,C0181025JA,,,USD,USD,,,,-9264.15,,STOCK RECORD TO GL ADJMT - JA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-9264.15,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,DS$D0F3,2025-05-05 11:29:06.812,,,2025-05-05 16:29:27.000
JA,F,2025,04,564,008,3,1,RY,,MMSSL,AAAAA,R,C0181024JA,,,USD,USD,,,,336.18,,STOCK RECORD TO GL ADJMT - JA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,336.18,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,DS$D0F3,2025-05-05 11:29:06.811,,,2025-05-05 16:29:27.000
JA,F,2025,04,679,000,340,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,117067.28,,SSAB REBATE FOR Q1'25,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,117067.28,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,CXJD0F3,2025-05-05 15:06:06.668,,,2025-05-05 20:11:03.000
JA,F,2025,04,679,000,340,1,RY,,,AAAAA,R,S1701010JA,,,USD,USD,,,,-117067.28,,SSAB REBATE FOR Q1'25,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-117067.28,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,CXJD0F3,2025-05-05 15:06:06.668,,,2025-05-05 20:11:03.000
JA,F,2025,04,R45,000,1,1,RY,,,83006,R,2336,,,USD,USD,,,,1336.55,,SANFORD ADDITIONAL EUREST SERVICES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1336.55,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,A7$Z9A1,2025-05-05 06:20:09.223,,,2025-05-05 11:20:24.000
JA,F,2025,04,R45,000,1,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-1336.55,,SANFORD ADDITIONAL EUREST SERVICES,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-1336.55,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,A7$Z9A1,2025-05-05 06:20:09.223,,,2025-05-05 11:20:24.000
JA,F,2025,04,973,005,1,4,,,,AAAAA,R,S1713051JA,,,USD,USD,,,,15317.19,,FREIGHT - US AIR FREIGHT- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,15317.19,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.891,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,5,,,,AAAAA,R,S1713051JA,,,USD,USD,,,,150.00,,FREIGHT - US AIR UPS- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,150.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.982,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,3,,,,AAAAA,R,S1713041JA,,,USD,USD,,,,13100.00,,FREIGHT - US AIR BROKERAGE- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,13100.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.973,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,5,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-79545.80,,FREIGHT - US AIR FREIGHT- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-79545.80,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.886,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,2,,,,AAAAA,R,S1713041JA,,,USD,USD,,,,485.12,,FREIGHT - US AIR UPS- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,485.12,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.982,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,3,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-13100.00,,FREIGHT - US AIR BROKERAGE- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-13100.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.973,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,1,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-150.00,,FREIGHT - US AIR UPS- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-150.00,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.982,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,2,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-485.12,,FREIGHT - US AIR UPS- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-485.12,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.982,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,1,,,,AAAAA,R,S1713041JA,,,USD,USD,,,,79545.80,,FREIGHT - US AIR FREIGHT- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,79545.80,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.886,,,2025-05-05 20:53:10.000
JA,F,2025,04,973,005,1,4,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,-15317.19,,FREIGHT - US AIR FREIGHT- APRIL - 2025,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-15317.19,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,TP$YCA2,2025-05-05 15:53:00.891,,,2025-05-05 20:53:10.000
JA,F,2025,04,679,000,192,2,TY,,TYXXX,AAAAA,R,G985300000,,,USD,USD,,,,1000.03,,CONDATA,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1000.03,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,7,RY,,,AAAAA,R,S1720002JA,,,USD,USD,,,,-60.78,,CARGO CLAIMS,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-60.78,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.760,,,2025-05-05 17:45:22.000
JA,F,2025,04,679,000,192,4,RY,,,AAAAA,R,S1713023JA,,,USD,USD,,,,-3.34,,REFUND-TRANSPORTATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-3.34,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JR$Z9A1,2025-05-05 12:45:14.756,,,2025-05-05 17:45:22.000
JA,F,2025,04,918,000,29,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,00000,,,-45.70,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-30 03:59:34.000,     , ,2025-04-30 08:59:44.000
JA,F,2025,04,918,000,29,1,RY,,,80525,R,2240,AMT,,USD,,00000,,,45.70,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-30 03:59:34.000,     , ,2025-04-30 08:59:44.000
JA,F,2025,04,534,000,6,17,RY,,,86045,R,0613,,,USD,USD,,,,873.02,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,873.02,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.391,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,13,RY,,,83036,R,0613,,,USD,USD,,,,4271.39,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4271.39,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.381,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,15,RY,,,84030,R,0613,,,USD,USD,,,,2951.22,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,2951.22,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.389,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,5,RY,,,83011,R,0613,,,USD,USD,,,,1320.17,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1320.17,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.389,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,6,RY,,,83016,R,0613,,,USD,USD,,,,1750.29,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,1750.29,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.389,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,12,RY,,,83032,R,0613,,,USD,USD,,,,4024.39,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4024.39,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.387,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,14,RY,,,84020,R,0613,,,USD,USD,,,,4876.12,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4876.12,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.379,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,3,RY,,,80525,R,0613,,,USD,USD,,,,2303.91,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,2303.91,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.387,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,9,RY,,,83021,R,0613,,,USD,USD,,,,225.71,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,225.71,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.389,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,4,RY,,,83006,R,0613,,,USD,USD,,,,600.46,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,600.46,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.391,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,10,RY,,,83022,R,0613,,,USD,USD,,,,3006.58,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,3006.58,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.387,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,2,RY,,,80520,R,0613,,,USD,USD,,,,519.55,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,519.55,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.391,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,1,RY,,,AAAAA,R,A51970JA00,,,USD,USD,,,,-39017.44,,PREPAID INSURANCE,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-39017.44,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.376,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,16,RY,,,84040,R,0613,,,USD,USD,,,,617.50,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,617.50,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.408,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,7,RY,,,83017,R,0613,,,USD,USD,,,,4514.13,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4514.13,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.381,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,11,RY,,,83026,R,0613,,,USD,USD,,,,4876.12,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,4876.12,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.379,,,2025-04-28 11:03:31.000
JA,F,2025,04,534,000,6,8,RY,,,83018,R,0613,,,USD,USD,,,,2286.88,,SANFORD MONTHLY WORKERS COMPENSATION,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,2286.88,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,KL$YCA2,2025-04-28 06:03:04.389,,,2025-04-28 11:03:31.000
JA,F,2025,04,WF9,000,572,1,TY,,TYXXX,AAAAA,R,A3060LEASE,,,USD,USD,,,,-24172.66,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,-24172.66,,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,CS$F4A1,2025-04-28 05:33:03.072,,,2025-04-28 10:33:14.000
JA,F,2025,04,WF9,000,572,2,RY,,,85030,R,2735,,,USD,USD,,,,20923.20,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,20923.20,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,CS$F4A1,2025-04-28 05:33:03.078,,,2025-04-28 10:33:14.000
JA,F,2025,04,WF9,000,572,1,RY,,,83005,R,2834,,,USD,USD,,,,3249.46,,GLSWLOAD MISC/OTHER IE'S DATA TYPE F,,,1.00000000,0001-01-01,,0.00,0.00,0001-01-01,,3249.46,,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,CS$F4A1,2025-04-28 05:33:03.078,,,2025-04-28 10:33:14.000
JA,F,2025,04,918,000,25,1,RY,,,82030,R,1069,AMT,,USD,,15727,,,29.54,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0980,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-26 04:40:56.000,     , ,2025-04-26 09:41:04.000
JA,F,2025,04,918,000,25,1,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,15727,,,-29.54,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-26 04:40:56.000,     , ,2025-04-26 09:41:04.000
JA,F,2025,04,918,000,25,2,TY,,TYXXX,AAAAA,R,G985300000,AMT,,USD,,40193,,,-20.06,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-26 04:40:56.000,     , ,2025-04-26 09:41:04.000
JA,F,2025,04,918,000,25,2,RY,,,98000,R,1069,AMT,,USD,,40193,,,20.06,,MISCELLANEOUS PARTS STORES REQS,,,0.00000000,0001-01-01,,0.00,0.00,0001-01-01,,0.00,M,J0990,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,D7ZZ6665,2025-04-26 04:40:56.000,     , ,2025-04-26 09:41:04.000
JA,F,2025,04,STD,001,115,2,,,,AAAAA,R,Z9160010JA,,,USD,,00000,,,0.00,,STANDARD HOURS,,,0.00000000,0001-01-01,,0.00,0.00,2025-04-01,,0.00,M,,0001-01-01,0.00000000,,,,,,,0.0,,0,,A,JAZT5660,2025-04-25 23:27:44.000,KIT,G,2025-04-26 04:27:53.000
